"","item","style","condition","question","subresp","RT","participant"
"861","12","Indirect","LIE","Was your favourite subject Physics back in secondary school?",0.107407407407407,3.55027479911223,"011"
"862","19","Direct","LIE","Which MRT station is closest to your house?",0.743518518518518,1.19910380803049,"011"
"863","12","Indirect","TRUTH","Was your favourite subject History back in secondary school?",0.453703703703704,1.89859129441902,"011"
"864","30","Direct","TRUTH","What brand of laptop do you mainly use?",0.974074074074074,0.848796735983342,"011"
"865","27","Direct","LIE","How frequently do you drink alcohol?",0.374074074074074,1.4156974167563,"011"
"866","15","Direct","LIE","Which polytechnic or junior college are you from?",0.356481481481482,5.9498191960156,"011"
"867","26","Indirect","TRUTH","Do you smoke socially?",0.721296296296296,0.465582120697945,"011"
"868","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.347222222222222,1.94871146650985,"011"
"869","28","Indirect","TRUTH","Is your religion Buddhism?",0.288888888888889,3.13612076034769,"011"
"870","7","Direct","TRUTH","What is your favourite sport?",0.755555555555556,2.0831467336975,"011"
"871","20","Direct","TRUTH","Which floor of the building is your house on?",0.803703703703704,1.93215487804264,"011"
"872","28","Direct","LIE","What religion do you practice?",0.283333333333333,2.83255934529006,"011"
"873","1","Indirect","LIE","Are you from Punggol Primary School?",0.406481481481481,4.85163262533024,"011"
"874","20","Direct","LIE","Which floor of the building is your house on?",0.439814814814815,1.64852520963177,"011"
"875","18","Direct","TRUTH","What was the last country you visited?",0.949074074074074,2.66695784777403,"011"
"876","15","Indirect","TRUTH","Are you from Singapore Polytechnic?",0.937962962962963,1.03213922306895,"011"
"877","27","Direct","TRUTH","How frequently do you drink alcohol?",0.936111111111111,3.4499019626528,"011"
"878","23","Direct","LIE","What course are you studying?",0.0407407407407407,1.73258077492937,"011"
"879","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.20462962962963,2.71761183487251,"011"
"880","13","Indirect","LIE","Is your dream job a Dentist when you were growing up?",0.0388888888888889,2.98375683510676,"011"
"881","2","Indirect","LIE","Are you from Temasek Secondary School?",0.989814814814815,6.80038419226184,"012"
"882","15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.991666666666667,2.66657801857218,"012"
"883","11","Indirect","TRUTH","Is The Spook's Apprentice the best book you read so far?",1,2.95016213320196,"012"
"884","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.980555555555556,5.33433787105605,"012"
"885","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",1,2.28502098703757,"012"
"886","16","Indirect","TRUTH","Do you have 2 siblings?",0.537037037037037,1.3485484351404,"012"
"887","23","Direct","TRUTH","What course are you studying?",0.592592592592593,10.1511076651514,"012"
"888","17","Direct","LIE","Where did you celebrate your 21st birthday?",0.708333333333333,3.81660618493333,"012"
"889","20","Indirect","TRUTH","Is your house on the 5th floor of the building?",0.687037037037037,3.50035769399256,"012"
"890","29","Direct","TRUTH","What brand of handphone do you use?",0.632407407407407,3.53346734307706,"012"
"891","21","Indirect","LIE","Are you from School of Social Sciences in NTU?",0.549074074074074,2.41979566169903,"012"
"892","1","Indirect","TRUTH","Are you from Pasir Ris Primary School?",0.683333333333333,2.55138284899294,"012"
"893","12","Indirect","LIE","Was your favourite subject Geography back in secondary school?",0.728703703703704,2.66649525193498,"012"
"894","19","Direct","LIE","Which MRT station is closest to your house?",0.70462962962963,2.41639484046027,"012"
"895","27","Indirect","TRUTH","Do you drink alcohol rarely?",0.326851851851852,4.10103368805721,"012"
"896","5","Indirect","LIE","Is your favourite country Australia?",0.586111111111111,2.26805537566543,"012"
"897","25","Indirect","TRUTH","Is your dad 51 years old this year?",0.751851851851852,2.50105928815901,"012"
"898","2","Direct","TRUTH","Which secondary school did you attend?",0.652777777777778,2.46909586479887,"012"
"899","19","Direct","TRUTH","Which MRT station is closest to your house?",0,0,"012"
"900","15","Direct","LIE","Which polytechnic or junior college are you from?",0.652777777777778,3.59984255069867,"012"
"901","11","Direct","LIE","What is the best book you read so far?",0,0,"012"
"902","22","Indirect","LIE","Are you in your 3rd year in NTU?",0,0,"012"
"903","26","Indirect","LIE","Do you smoke socially?",0.435185185185185,5.63510285550728,"012"
"904","17","Direct","TRUTH","Where did you celebrate your 21st birthday?",0.657407407407407,2.83335108449683,"012"
"905","28","Direct","LIE","What religion do you practice?",0.588888888888889,2.95001296047121,"012"
"906","20","Direct","LIE","Which floor of the building is your house on?",0.642592592592593,2.03339131269604,"012"
"907","23","Indirect","LIE","Are you studying Sociology course in NTU?",0.600925925925926,1.91460925666615,"012"
"908","12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.639814814814815,2.34954260056838,"012"
"909","26","Direct","TRUTH","How often do you smoke?",0.47037037037037,2.53250814508647,"012"
"910","16","Indirect","LIE","Do you have 1 sibling?",0.585185185185185,2.11782317887992,"012"
"911","18","Direct","TRUTH","What was the last country you visited?",0.622222222222222,2.83370428718626,"012"
"912","25","Indirect","LIE","Is your dad 58 years old this year?",0.650925925925926,4.0676157483831,"012"
"913","5","Direct","TRUTH","What is your favourite country you visited? ",0.694444444444444,2.51975979655981,"012"
"914","28","Indirect","TRUTH","Is your religion Buddhism?",0.716666666666667,2.35032567800954,"012"
"915","18","Indirect","LIE","Was the last country you visited Japan?",0.353703703703704,2.00216541299596,"012"
"916","6","Indirect","TRUTH","Were you in the NPCC CCA during secondary school?",0.500925925925926,2.3515822594054,"012"
"917","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.614814814814815,2.18543828604743,"012"
"918","27","Indirect","LIE","Do you drink alcohol frequently?",0.655555555555556,1.98263691505417,"012"
"919","1","Direct","LIE","Which primary school are you from?",0.492592592592593,3.48305331589654,"012"
"920","29","Direct","LIE","What brand of handphone do you use?",0.619444444444444,8.01648922031745,"012"
"921","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.580555555555556,2.95185725111514,"012"
"922","27","Direct","TRUTH","How frequently do you drink alcohol?",0.508333333333333,2.16596881579608,"012"
"923","2","Indirect","TRUTH","Are you from Swiss Cottage Secondary School?",0.611111111111111,4.14984017657116,"012"
"924","11","Indirect","LIE","Is Tuesdays with Morrie the best book you read so far?",0.50462962962963,3.8508418481797,"012"
"925","29","Indirect","LIE","Do you use a Samsung phone?",0.60462962962963,2.73368240846321,"012"
"926","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.637037037037037,1.78266822546721,"012"
"927","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.633333333333333,2.19990100059658,"012"
"928","19","Indirect","TRUTH","Is the Chua Chu Kang station the closest MRT to your house?",0.697222222222222,1.94853342184797,"012"
"929","5","Direct","LIE","What is your favourite country you visited? ",0.737037037037037,1.98170306067914,"012"
"930","1","Indirect","LIE","Are you from Chua Chu Kang Primary School?",0.678703703703704,2.48341133119538,"012"
"931","20","Indirect","LIE","Is your house on the 12th floor of the building?",0.650925925925926,2.51643725065514,"012"
"932","26","Indirect","TRUTH","Do you not smoke at all? ",0.716666666666667,1.09841273631901,"012"
"933","19","Indirect","LIE","Is the Woodlands station the closest MRT to your house?",0.408333333333333,5.18325651204214,"012"
"934","28","Direct","TRUTH","What religion do you practice?",0.618518518518518,3.53284242097288,"012"
"935","28","Indirect","LIE","Are you a free-thinker?",0.593518518518519,5.19999274984002,"012"
"936","26","Direct","LIE","How often do you smoke?",0.461111111111111,1.00124310748652,"012"
"937","15","Indirect","LIE","Are you from Victoria Junior College?",0.527777777777778,4.01748787658289,"012"
"938","27","Direct","LIE","How frequently do you drink alcohol?",0.64537037037037,2.10309131164104,"012"
"939","17","Indirect","TRUTH","Did you celebrate your 21st birthday at NTU?",0.636111111111111,1.89795386092737,"012"
"940","12","Indirect","TRUTH","Was your favourite subject Chemistry back in secondary school?",0.365740740740741,3.73262857459486,"012"
"941","21","Indirect","TRUTH","Are you from Nanyang Business School in NTU?",0.657407407407407,2.23346362169832,"012"
"942","25","Direct","TRUTH","How old is your dad? (Eg. 45, 52)",0.688888888888889,0.950867576990277,"012"
"943","23","Direct","LIE","What course are you studying?",0.4,1.78217579424381,"012"
"944","11","Direct","TRUTH","What is the best book you read so far?",0.625,1.18194346968085,"012"
"945","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.332407407407407,2.18525318335742,"012"
"946","23","Indirect","TRUTH","Are you studying Accounting course in NTU?",0.677777777777778,2.2326244036667,"012"
"947","20","Direct","TRUTH","Which floor of the building is your house on?",0.263888888888889,1.95023944694549,"012"
"948","17","Indirect","LIE","Did you celebrate your 21st birthday at Home?",0.459259259259259,1.88186051044613,"012"
"949","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.630555555555556,2.93341787531972,"012"
"950","1","Direct","TRUTH","Which primary school are you from?",0.651851851851852,2.24992878176272,"012"
"951","5","Indirect","TRUTH","Is your favourite country Taiwan?",0.665740740740741,3.78339259605855,"012"
"952","12","Direct","LIE","What was your favourite subject back in secondary school?",0,0,"012"
"953","15","Indirect","TRUTH","Are you from Ngee Ann Polytechnic?",0.336111111111111,1.8321535307914,"012"
"954","18","Direct","LIE","What was the last country you visited?",0.630555555555556,1.46547914342955,"012"
"955","29","Indirect","TRUTH","Do you use a Apple phone?",0.590740740740741,0.831713069695979,"012"
"956","22","Indirect","TRUTH","Are you in your 1st year in NTU?",0.62962962962963,2.59946977859363,"012"
"957","25","Direct","LIE","How old is your dad? (Eg. 45, 52)",0.637962962962963,2.03305543307215,"012"
"958","6","Indirect","LIE","Were you in the Basketball CCA during secondary school?",0.283333333333333,1.98236070480198,"012"
"959","18","Indirect","TRUTH","Was the last country you visited Malaysia?",0.676851851851852,2.78415899211541,"012"
"960","2","Direct","LIE","Which secondary school did you attend?",0.5,1.61505209188908,"012"
"961","9","Indirect","LIE","Is your favourite drink Iced Latte?",0,0,"013"
"962","20","Indirect","TRUTH","Is your house on the 9th floor of the building?",0.737962962962963,30.1312458533794,"013"
"963","29","Indirect","LIE","Do you use a Apple phone?",0.375,3.88361048512161,"013"
"964","18","Indirect","LIE","Was the last country you visited Thailand?",0.300925925925926,1.44794122129679,"013"
"965","1","Direct","LIE","Which primary school are you from?",0,2.16720005311072,"013"
"966","12","Direct","LIE","What was your favourite subject back in secondary school?",0.732407407407407,2.35046426439658,"013"
"967","27","Indirect","LIE","Do you drink alcohol socially?",0.323148148148148,1.79856332018971,"013"
"968","9","Indirect","TRUTH","Is your favourite drink MIilo?",0.782407407407407,2.16647407831624,"013"
"969","5","Direct","LIE","What is your favourite country you visited? ",0.290740740740741,1.54833105998114,"013"
"970","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.290740740740741,1.05015321495011,"013"
"971","2","Indirect","TRUTH","Are you from Punggol Secondary School?",0.633333333333333,1.98259136127308,"013"
"972","24","Indirect","LIE","Is your mum 46 years old this year?",0.296296296296296,0.664571402128786,"013"
"973","23","Direct","TRUTH","What course are you studying?",0.998148148148148,2.73396631842479,"013"
"974","26","Direct","LIE","How often do you smoke?",0,1.08196040801704,"013"
"975","26","Indirect","TRUTH","Do you smoke socially?",1,3.8669425775297,"013"
"976","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0,1.00003689248115,"013"
"977","19","Direct","LIE","Which MRT station is closest to your house?",0.764814814814815,2.43366810074076,"013"
"978","5","Direct","TRUTH","What is your favourite country you visited? ",0.824074074074074,4.03391550295055,"013"
"979","25","Indirect","TRUTH","Is your dad 53 years old this year?",0.99537037037037,1.96735519357026,"013"
"980","27","Indirect","TRUTH","Do you drink alcohol frequently?",0.99537037037037,1.61528339004144,"013"
"981","21","Indirect","TRUTH","Are you from School of Social Sciences in NTU?",0.788888888888889,1.46671872213483,"013"
"982","24","Indirect","TRUTH","Is your mum 52 years old this year?",0.999074074074074,2.45225761178881,"013"
"983","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.999074074074074,1.68184209614992,"013"
"984","22","Indirect","LIE","Are you in your 3rd year in NTU?",0.289814814814815,2.43406364973634,"013"
"985","25","Direct","LIE","How old is your dad? (Eg. 45, 52)",0.206481481481481,4.21613037167117,"013"
"986","15","Indirect","LIE","Are you from Yishun Junior College?",0.44537037037037,3.16688566748053,"013"
"987","29","Indirect","TRUTH","Do you use a OPPO phone?",0.551851851851852,2.45053426362574,"013"
"988","22","Indirect","TRUTH","Are you in your 2nd year in NTU?",0.621296296296296,1.44964628387243,"013"
"989","30","Indirect","LIE","Do you use a Acer laptop?",0.339814814814815,3.96645791037008,"013"
