"","Trial","Inclusion","Inclusion2","ID","style","condition","question","subresp","RT","item","BES_Cognitive","BES_Affective","BES_Total","Lie_Freq","Lie_Ability","Lie_Neg","Lie_Content","Lie_TotalAvg","MAIA1","MAIA2","MAIA3","MAIA4","MAIA5","MAIA6","MAIA7","MAIA8","MAIA_Total","SRP3_IPM","SRP3_CA","SRP3_ELS","SRP3_ASB","SRP3_PRI","SRP3_SEC","SRP3_Total","yoni_affective","yoni_cognitive","yoni_physical","yoni_total","HCT_Confidence","HCT_Accuracy","HCT_Awareness","Gender","Age","handedness","Polyjc","Ethnicity","Religion","Nationality","RaisedinSG"
"1345",65,1,1,17,"Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.82037037037037,1.16521813860163,16,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1346",66,1,1,17,"Indirect","LIE","Do you use a Huawei phone?",0.82037037037037,1.29861464910209,29,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1347",67,1,1,17,"Indirect","LIE","Do you have 3 siblings?",0.978703703703704,2.09964589867741,16,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1348",68,1,1,17,"Direct","LIE","What is your favourite country you visited? ",0.0185185185185185,2.33347363071516,5,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1349",69,1,1,17,"Direct","TRUTH","What course are you studying?",1,1.88145469548181,23,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1350",70,1,1,17,"Direct","TRUTH","Which MRT station is closest to your house?",0.821296296296296,2.63285146746784,19,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1351",71,1,1,17,"Indirect","TRUTH","Do you use a Apple phone?",0.878703703703704,2.06740337749943,29,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1352",72,1,1,17,"Indirect","LIE","Are you in your 3rd year in NTU?",0.878703703703704,1.48138674953952,22,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1353",73,1,1,17,"Indirect","LIE","Is your mum 47 years old this year?",0.321296296296296,3.20018234383315,24,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1354",74,1,1,17,"Direct","TRUTH","Which primary school are you from?",0.287037037037037,3.44897901592776,1,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1355",75,1,1,17,"Indirect","TRUTH","Are you in your 1st year in NTU?",0.798148148148148,1.81605985900387,22,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1356",76,1,1,17,"Direct","LIE","Which secondary school did you attend?",0.826851851851852,0.83183208713308,2,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1357",77,1,1,17,"Direct","LIE","Which polytechnic or junior college are you from?",0.862037037037037,0.782416395843029,15,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1358",78,1,1,17,"Indirect","LIE","Were you in the Band CCA during secondary school?",0.918518518518519,1.34918875619769,6,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1359",79,1,1,17,"Indirect","TRUTH","Do you drink alcohol frequently?",0.918518518518519,2.06889157788828,27,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1360",80,0,0,17,"Direct","TRUTH","What is your favourite drink?",0.991666666666667,1.53308847593144,9,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1361",1,1,1,18,"Indirect","TRUTH","Is Vera your closest friend back in secondary school?",1,3.18269895855337,3,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1362",2,0,0,18,"Indirect","LIE","Are you studying Communication Studies course in NTU?",0.00277777777777777,2.13495400361717,23,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1363",3,1,0,18,"Indirect","TRUTH","Are you from Nanyang Business School in NTU?",1,1.58111766120419,21,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1364",4,1,1,18,"Direct","LIE","Who is your closest friend back in secondary school?",1,1.44904830865562,3,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1365",5,1,0,18,"Indirect","LIE","Are you a free-thinker?",0,5.18455864721909,28,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1366",6,1,0,18,"Indirect","LIE","Are you from CHIJ Our Lady Queen of Peace?",0.27962962962963,4.96691761957482,1,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1367",7,1,1,18,"Indirect","TRUTH","Do you hate eating Vegetables the most?",1,3.65019851224497,10,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1368",8,1,1,18,"Direct","TRUTH","Which secondary school did you attend?",0.312037037037037,0.998913122806698,2,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1369",9,1,1,18,"Direct","LIE","Which polytechnic or junior college are you from?",0.853703703703704,3.18581009563059,15,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1370",10,1,1,18,"Indirect","LIE","Do you smoke socially?",0.277777777777778,2.10145746730268,26,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1371",11,1,1,18,"Direct","LIE","What was the last country you visited?",0.890740740740741,0.764414594508708,18,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1372",12,1,1,18,"Indirect","TRUTH","Are you from Eunoia Junior College?",1,1.33169895410538,15,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1373",13,1,1,18,"Direct","TRUTH","What religion do you practice?",0.792592592592593,0.714767283760011,28,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1374",14,1,1,18,"Direct","LIE","How frequently do you drink alcohol?",0.25,1.94899248937145,27,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1375",15,1,1,18,"Direct","LIE","Which floor of the building is your house on?",0.830555555555555,2.00171596975997,20,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1376",16,1,1,18,"Indirect","LIE","Were you in the Choir CCA during secondary school?",0.79537037037037,0.765256699174643,6,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1377",17,1,1,18,"Indirect","TRUTH","Were you in the English Drama CCA during secondary school?",1,2.30002874368802,6,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1378",18,1,1,18,"Direct","TRUTH","Which floor of the building is your house on?",0.264814814814815,0.899018281605095,20,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1379",19,1,1,18,"Direct","TRUTH","Which primary school are you from?",0.92037037037037,0.531933268066496,1,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1380",20,1,1,18,"Direct","TRUTH","What brand of handphone do you use?",1,2.38476729672402,29,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"1381",21,1,1,18,"Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.296296296296296,0.782438210211694,22,41,50,91,3.8443426422075,-0.577995056576265,-1.89328359400628,-0.00561382097025387,0.341862542663677,0.75,1.16666666666667,1.4,1.14285714285714,3.2,2.25,1.33333333333333,3.33333333333333,14.5761904761905,51,29,39,19,80,58,138,43,35,13,91,0.43037037037037,0.943701368523949,0.0326343242923611,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
